date,dot_name,GUID,age_min,age_max,vaccinetype
2010-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{D5C2227B-058E-4E4D-BF60-E929D16DC3B3},0.0,1825.0,tOPV
2010-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{6120D93B-4B88-4425-A612-D7698D8A58BD},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{B1918245-FEBA-4A48-ADB6-8E230D37981C},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{3FABE8A8-294B-4D1E-ACFA-337B728FFF6E},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{FE94D82E-EEAD-4293-9427-EF1E19EDB447},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{3F850D2B-1447-4D9B-BB3E-DCC8585EB65C},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{7F43B212-13D2-4B1F-8AA9-E98B4BBCB0D2},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{0BE2C55B-3242-4F21-8F78-6E256E7259DA},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{80ACCF2D-0002-4239-8A90-CA77F56A71D6},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{74C68F41-78D3-4BE5-85EC-121A6D3747C3},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{7E7A054C-8E93-434B-9A2B-BAE1AF45FCE1},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{74DB7D0D-23CC-48B3-B2FF-14A28609D659},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{7F9A1860-68A0-4E9B-8A64-7DDEC20CF802},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{AFFBCF07-4DFE-4DC6-8100-F8FAA412611A},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{ACCE968E-9F94-4DB7-ADDA-633C43EC8730},0.0,1825.0,tOPV
2010-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{7B5E3FEA-288D-48F7-BA7B-D69616D320F6},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{94044751-EE3F-4491-BA46-F006AB68B286},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{32918A3D-BF20-4000-990D-CE36252CC9F1},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{486076BF-38CD-4DF4-BF80-5BEAFD2C7D4B},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{36EF71FD-F1A8-41FB-8FDE-2386F53E0754},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{CD696E99-BBFB-4E8D-9A60-1A7CB1929013},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{992CFEE2-5688-4787-8D38-A6CABF324B14},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{F1ACDC0A-4FBE-453E-B779-EFFEE8192FAA},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{4469734D-D80C-498F-9CA5-7EA176FAA530},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{0701FD75-2256-43F8-999F-8AEBD3307D5D},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{65A7B70B-FF97-47E9-8D7B-EBC2FA838B09},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{F2B4C99F-55ED-4206-AD2B-5383080242F2},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{E5894B47-62E5-438C-83B2-2EDFDECBFE3B},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{12DE2D67-1D19-4C60-A36B-83E9090E28FE},0.0,1825.0,tOPV
2011-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{CE99BB1A-6951-4C8A-9C88-EF30BFD18801},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{B923B9EE-0EF2-4D1D-8FC0-098B7CC2CEDF},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{518C114D-692B-41CB-8BDD-B0E39CF16979},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{99D553F0-006C-412B-A10F-B8BC8E98995E},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{25C3B302-6CDB-4D26-B0C5-EB9A814C932D},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{83F8EAAC-E523-4574-8C7F-B6CC7A46ED2C},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{96A1583C-0334-4B2E-B859-1F7B31F52991},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{534967F5-6A3C-41F8-B41B-4BDF8ED43C74},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{0DBC8D7B-5916-4D90-BB3E-1869A1A58DC5},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{FF1E4EFC-3E8B-4584-805A-502407A1ED06},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{871A77D5-CAA7-44FB-B0F3-0DAF0ECA68CC},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{62D907A2-305C-43C2-B535-063FF2B69EFE},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{E9B6ED39-C1C5-437D-8E3B-86B0FC9EE3B2},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{AE8FE02F-2452-455D-A7EA-18D330F3BA5C},0.0,1825.0,tOPV
2011-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{8DEF01B4-86B8-4B99-B097-549FDA2E5DDC},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{304C03F3-2DD6-457F-8EFA-10EB2C5AECC0},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{1D41D13B-AEC2-4217-B3C4-1B4A8A6909E8},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{1C3D63CB-1717-4CFF-803B-B38B752F0377},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{9713A33C-4E9E-41F7-96FD-3767869861F5},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{E7B7659D-F251-441E-B12B-AA0067D7DEEF},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{0017B464-C1BC-48FC-BCD9-64FDB6271E2B},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{4672B230-9A7C-4359-AD77-29434E75BF47},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{CB446A3E-EED6-4B64-833C-D7816AEA201D},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{65A8BF21-98B8-4C9B-832C-0049889F518A},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{8039805E-47E9-4AD8-B0F6-49FCB5D4B8B2},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{C1F02994-5D6E-44B1-BB58-49842E129BA4},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{473B4DE0-9864-4B1C-8678-7E51287E8D83},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{BC0B5B06-2A76-47CF-8C99-CE33018BEE6E},0.0,1825.0,tOPV
2012-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{50D6AC7B-E165-4510-89BE-4F71868C05A5},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{745876D3-A928-454A-965E-EF30B1777044},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{F5AEE9F4-A932-41AD-8E5E-1AD4E732EAC4},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{39C8C6EF-E950-4D0E-86E5-C61F762F712A},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{1C0808DD-75F6-42C3-B4DE-3CB487B0B59C},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{506DAE37-BAE1-4057-AA37-DE8D03E025B4},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{515B5203-C9FB-44C9-90A8-D4B6B4053F6C},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{235EF228-17E2-4F31-B86A-A6B93C996194},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{B7C251E3-D3BE-4C48-9A18-84D16489FC42},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{9917D784-8B76-44CB-B51C-84D511CC1ACB},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{61163044-FAFC-45F9-A6F8-7703CD8209DC},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{18339CF6-6E8C-49F3-8834-8595E28D90E5},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{ACCA5F3C-6EDB-4098-9815-63A03B90B890},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{5003F0B2-E119-499C-BE67-7F2F102C76C5},0.0,1825.0,tOPV
2012-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{E03E2DB8-9627-4ECF-B13B-A0312C02EE24},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{2B3652CE-6D35-4941-86FC-F5C4FA1C7B04},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{8254D3B3-E564-4179-95A8-8C20D676387B},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{BEB24A06-E0D8-4439-A276-5696F802994C},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{AC116F1D-3C4C-430E-BF59-80FB09B707CE},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{B3BBA01C-D789-4457-8CD8-39769CBDEDBF},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{DF96A422-36CF-478D-9B5B-AFCA2B0B7748},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{CE9FA60E-D994-4E72-9EFD-D241E48933C2},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{12622FD2-1577-46BB-9EEC-696C389E14BE},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{C3E2B5A8-980D-4514-A4D2-2596C6F42231},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{062179B0-F70C-44A0-8F1A-0CECC839C2F3},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{A51A31F4-550B-4C1A-B0AF-A7A856BB2AB1},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{CEF01AC4-98B9-40C1-92E8-DB5A6A97EB6A},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{C7FF741A-14F9-4058-8442-A5A32BD4EE51},0.0,1825.0,tOPV
2013-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{4BB529ED-A756-4F5F-995D-46A00E704F96},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{8B1FBA91-16E0-4DDE-BD5B-307D13B06E24},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{CB7DD342-ECFA-47F9-84FE-6280F3CE9249},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{B28B3FC7-A5E0-498A-BA2A-004CEF55F521},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{C78EF38B-859F-4756-B23D-1A258E402499},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{23C6472E-71AB-417A-A635-0FDBBB88AA29},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{C3A5AB0A-D503-4945-94E0-38402EC05603},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{5DAF1768-6A68-4835-8EE8-CE722BE5B2EA},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{049B8ED3-FD44-4F19-9323-839E5F93EC25},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{5A977B3E-3DBF-4FF9-86C1-F54C96015BB9},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{CF31D5EE-1F9B-4823-A323-2EBD0A8B00FB},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{C308C0F6-14BC-4BC2-87FB-1324B3505470},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{CB4BA665-D510-4D92-A5CF-7EC4BDD2F145},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{2CCE9B9C-2D42-4EFA-979D-40C05C617854},0.0,1825.0,tOPV
2013-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{51BAAE32-EF8C-4320-82A5-6C33499833D9},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{564B079A-BD66-47DD-A8E7-91A3CEF2934D},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{85A9990F-AF2D-49A5-9EE1-FD6A598B48EE},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{4C0591D4-BDB4-4B83-9342-8198FBB9DB91},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{4FEE76B9-0DF3-4244-8C40-5F3F3502EDCE},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{D941D0FF-8EF5-4A0A-BCAF-A440AEE6AF29},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{7F4E53A8-8223-4CF3-9FAB-D0382CD9A251},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{7C5DAF3B-DEB9-4E8E-A1CD-4646B9DFE901},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{2E538065-F089-4561-A908-0AF0D5C55155},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{97E930E7-206F-4B38-9D29-3D67AD8F5A82},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{BAFE41BF-28A0-40C5-8398-858C989C65D3},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{3A5A5DD3-5465-4F4C-8E48-6D69AF183DC6},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{08AAE413-92D0-4672-A393-217F1BEAB5AE},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{8D528730-9E8A-47D5-8341-112AEAC2CFA1},0.0,1825.0,tOPV
2014-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{B0EB86E8-AA7D-409D-AF93-35B78CEF9DB9},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{0DA498E0-7DD1-4577-BE4E-4F649430B013},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{54DCEF9A-8F4F-47F6-B8E1-5586E45DA202},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{CC83F03C-25BA-4980-B0CF-C8D07D86201B},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{DE33012F-D297-4981-9CBC-D38C5361A4DE},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{3E0D98F0-3CFB-42E4-99AD-E0308A4E17C1},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{B0E1EF54-901C-43BA-9A12-02D26E766B84},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{FC5EE933-A7AD-47FD-8AA3-23E3D813344B},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{A4258F14-B471-4FF9-9F11-8649B1D04D39},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{A5F57B4D-E2A8-44FC-A991-3E7C17F09F87},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{BE9FB9EC-493E-46AC-912A-AE75834AA7A2},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{58A1E69F-D053-4BEE-A49F-49684C3FD46B},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{6348CAAA-06D0-4BE1-9A5C-96AF0CEA770D},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{777D5551-448F-4FB8-B1A7-C22A574EBCB8},0.0,1825.0,tOPV
2014-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{DEE2E901-95A6-4CE4-B796-5624022F69B2},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{EA6CA094-E464-40D4-86B8-62CDE0B3E357},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{ED30C845-9D7F-4CAD-973F-E04EE2F74A27},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{9F379E57-31FC-4A59-B19D-843BC9FED812},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{79C436A1-21C1-47B6-A906-3E9A7550E342},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{403CB29E-7936-48D4-9F0A-73B7FB20873A},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{C610BF9C-1438-4CAA-BB98-1FF3A2CE1012},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{C75592BA-3406-46A4-9554-1676EC53B213},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{EC602B69-F528-4D44-9DD2-8CB96063023C},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{E6BF937C-88C3-423B-A683-F98020768EF0},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{FA41829D-0FD9-490D-BDB1-63D8CF3EA08F},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{523B7B65-56AE-4B24-A7B0-9452BB0F47FC},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{4F8B1147-2573-4EA3-8F8C-B9E129958CF8},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{7343389F-6C6B-411C-A17A-2B631C989BE9},0.0,1825.0,tOPV
2015-02-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{1DD7DCDD-7F23-4F5A-980E-1615F542FE77},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:ANKA,{F526E842-8190-4C52-BED7-DEA5BB7D9F48},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{D8941AF8-A792-44AA-8A4C-EDEFD2747473},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{134708CB-5E40-4AE4-868B-E05603E54B1D},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{32B4A864-CA2A-4750-970C-0B0DC9210E4F},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{019053D5-C5A3-486D-8DE8-4934F010104E},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{589C4A0D-F1FB-4CE7-8F6D-267FC56E4F81},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{12CCBCF3-4672-4252-989D-1F423B3B43C9},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{56A555EF-4E74-47FB-964E-05EEE85C0EE8},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{BF1C0E6C-ADB7-4178-B2E1-47BAA452446C},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:MARU,{46E7A10E-481F-41E3-B875-A82D119F3C50},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:SHINKAFI,{E33936FA-111C-4E8E-B91E-EFAAD217ADC3},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:TALATA_MAFARA,{4653E3DC-21EC-4E50-9399-67C21504199D},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:TSAFE,{6830A200-1D32-45B3-A30D-4155B85E6287},0.0,1825.0,tOPV
2015-08-01,AFRO:NIGERIA:ZAMFARA:ZURMI,{5B4941C8-129F-4AF2-AD88-026D4340A17A},0.0,1825.0,tOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:ANKA,{9C429EB3-194A-4C07-858A-89F8AE1582C7},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:BAKURA,{BF133B07-C881-4CBE-A0BF-9F018C96A35C},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:BIRNIN_MAGAJI_KIYAW,{ED92D298-1F8B-4F76-B05F-94DBFAC9491A},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:BUKKUYUM,{BC6A5109-37D2-4524-9D34-F14F34D0CA5A},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:BUNGUDU,{847A6ADA-E3B1-4746-BF2E-8632D6BBBA53},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:GUMMI,{F12AEC1A-ACDC-4D5F-834B-655A5152754D},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:GUSAU,{EEB06FA8-FBB6-4DA4-BA8F-3FE8313F146A},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:KAURA_NAMODA,{4907B5BC-90B3-49D1-8778-193BF1935D09},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:MARADUN,{6CCEEFF3-26A2-4629-B4FD-FC6A25E835AD},0.0,1825.0,bOPV
2016-02-01,AFRO:NIGERIA:ZAMFARA:MARU,{839B9985-328A-4EED-839F-D0C03C57F068},0.0,1825.0,bOPV
